studio,course,attendance list,waiting list,instructor,date,maxnr
Studio A,Di 09:30,"[""member_0475"",""member_0617"",""member_0572"",""member_0289""]",[],Instructor C,2024-04-23T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0695""]",[],Instructor C,2024-04-30T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0611"",""member_0482"",""member_0122"",""member_0441"",""member_0116""]","[{""ID"":""member_0540"",""email"":""member-0540@synthetic.invalid"",""name"":""Synthetic Member 0540""},{""ID"":""member_0643"",""email"":""member-0643@synthetic.invalid"",""name"":""Synthetic Member 0643""},{""ID"":""member_0511"",""email"":""member-0511@synthetic.invalid"",""name"":""Synthetic Member 0511""}]",Instructor C,2024-05-07T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0054"",""member_0616"",""member_0700"",""member_0143"",""member_0611"",""member_0563""]",[],Instructor C,2024-05-14T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0536"",""member_0506"",""member_0425"",""member_0239""]",[],Instructor C,2024-05-21T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0111"",""member_0287""]",[],Instructor C,2024-05-28T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0122"",""member_0636"",""member_0342"",""member_0534"",""member_0497"",""member_0660""]",[],Instructor C,2024-06-04T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0664"",""member_0433"",""member_0600"",""member_0082""]",[],Instructor C,2024-06-11T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0630"",""member_0536"",""member_0441""]",[],Instructor C,2024-06-25T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0019"",""member_0624"",""member_0687"",""member_0619"",""member_0535"",""member_0660""]",[],Instructor C,2024-07-02T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0528"",""member_0698""]",[],Instructor C,2024-07-09T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0347"",""member_0618"",""member_0036"",""member_0415""]",[],Instructor C,2024-07-16T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0537"",""member_0029"",""member_0571""]",[],Instructor C,2024-07-23T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0625""]",[],Instructor C,2024-07-30T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0205"",""member_0647"",""member_0551"",""member_0572"",""member_0476"",""member_0206"",""member_0110""]",[],Instructor C,2024-08-13T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0526"",""member_0643"",""member_0542"",""member_0029"",""member_0543"",""member_0606"",""member_0019""]",[],Instructor C,2024-08-20T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0643"",""member_0600"",""member_0532"",""member_0583"",""member_0524"",""member_0110""]",[],Instructor C,2024-08-27T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0524"",""member_0620""]",[],Instructor C,2024-09-03T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0685"",""member_0505"",""member_0575"",""member_0620""]",[],Instructor C,2024-09-10T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0616"",""member_0647"",""member_0634"",""member_0570"",""member_0671"",""member_0398"",""member_0698""]",[],Instructor C,2024-09-17T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0524"",""member_0616"",""member_0398"",""member_0224""]",[],Instructor C,2024-09-24T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0580"",""member_0419"",""member_0595""]",[],Instructor C,2024-10-01T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0151"",""member_0534"",""member_0613"",""member_0398""]",[],Instructor C,2024-10-15T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0289"",""member_0582"",""member_0616"",""member_0478"",""member_0577""]",[],Instructor C,2024-10-22T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0537"",""member_0647"",""member_0506"",""member_0633"",""member_0500"",""member_0515"",""member_0476""]",[],Instructor C,2024-10-29T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0605"",""member_0398"",""member_0149""]",[],Instructor C,2024-11-05T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0524"",""member_0676"",""member_0611""]",[],Instructor C,2024-11-12T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0534"",""member_0679"",""member_0536""]",[],Instructor C,2024-11-19T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0633"",""member_0060""]",[],Instructor C,2024-11-26T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0571""]",[],Instructor C,2024-12-03T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0524"",""member_0224"",""member_0506"",""member_0096"",""member_0511""]",[],Instructor C,2024-12-10T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0206"",""member_0663"",""member_0606""]",[],Instructor C,2024-12-17T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0594"",""member_0642"",""member_0630"",""member_0606""]",[],Instructor C,2024-12-24T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0534"",""member_0643"",""member_0583""]",[],Instructor C,2024-12-31T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0698""]",[],Instructor C,2025-01-07T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0665"",""member_0580"",""member_0192"",""member_0664"",""member_0531""]",[],Instructor C,2025-01-14T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0607"",""member_0192"",""member_0575"",""member_0625""]",[],Instructor C,2025-01-21T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0611"",""member_0597""]",[],Instructor C,2025-01-28T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0529"",""member_0393"",""member_0563"",""member_0606""]",[],Instructor C,2025-02-04T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0665""]",[],Instructor C,2025-02-11T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0524"",""member_0525"",""member_0572"",""member_0687""]",[],Instructor C,2025-02-18T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0582"",""member_0630"",""member_0534"",""member_0524"",""member_0597""]",[],Instructor C,2025-02-25T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0697"",""member_0552""]",[],Instructor C,2025-03-04T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0534"",""member_0606"",""member_0524"",""member_0698""]",[],Instructor C,2025-03-11T08:30:00.000Z,9
Studio A,Di 09:30,[],[],Instructor C,2025-03-18T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0528"",""member_0524"",""member_0616""]",[],Instructor C,2025-03-25T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0524"",""member_0502"",""member_0498"",""member_0648"",""member_0551""]",[],Instructor C,2025-04-01T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0524"",""member_0563"",""member_0610"",""member_0664"",""member_0666"",""member_0697"",""member_0571""]",[],Instructor C,2025-04-08T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0697"",""member_0618"",""member_0698"",""member_0544""]",[],Instructor C,2025-04-15T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0496""]",[],Instructor C,2025-04-22T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0530"",""member_0504"",""member_0552"",""member_0551"",""member_0534"",""member_0620""]",[],Instructor C,2025-04-29T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0566"",""member_0583"",""member_0521"",""member_0572"",""member_0625""]",[],Instructor C,2025-05-06T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0524"",""member_0529"",""member_0532""]",[],Instructor C,2025-05-20T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0577"",""member_0587""]",[],Instructor C,2025-05-27T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0662"",""member_0645"",""member_0583""]",[],Instructor C,2025-06-03T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0636"",""member_0586"",""member_0518"",""member_0664"",""member_0697""]",[],Instructor C,2025-06-10T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0529""]",[],Instructor C,2025-06-17T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0627"",""member_0583"",""member_0546"",""member_0692"",""member_0526"",""member_0616""]",[],Instructor C,2025-06-24T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0665"",""member_0683"",""member_0605"",""member_0506"",""member_0616"",""member_0591"",""member_0632"",""member_0524"",""member_0699""]",[],Instructor C,2025-07-01T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0664"",""member_0607"",""member_0606""]",[],Instructor C,2025-07-08T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0619"",""member_0681"",""member_0583"",""member_0571"",""member_0689"",""member_0506"",""member_0625"",""member_0550""]",[],Instructor C,2025-07-15T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0529"",""member_0524"",""member_0698"",""member_0572"",""member_0620""]",[],Instructor C,2025-07-22T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0616"",""member_0625""]",[],Instructor C,2025-07-29T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0686"",""member_0580"",""member_0571"",""member_0502""]",[],Instructor C,2025-08-05T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0625"",""member_0681""]",[],Instructor C,2025-08-12T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0580"",""member_0626""]",[],Instructor C,2025-08-19T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0502"",""member_0568"",""member_0620"",""member_0661"",""member_0506"",""member_0571"",""member_0616"",""member_0698""]",[],Instructor C,2025-08-26T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0563"",""member_0583"",""member_0616"",""member_0687"",""member_0572"",""member_0561""]",[],Instructor C,2025-09-02T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0620"",""member_0529"",""member_0606"",""member_0625"",""member_0593"",""member_0526""]",[],Instructor C,2025-09-09T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0681"",""member_0662"",""member_0685""]",[],Instructor C,2025-09-16T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0665"",""member_0563"",""member_0497"",""member_0666"",""member_0572"",""member_0594""]",[],Instructor C,2025-09-23T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0572"",""member_0533"",""member_0616"",""member_0634"",""member_0642""]",[],Instructor C,2025-09-30T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0526"",""member_0686"",""member_0572"",""member_0699"",""member_0517"",""member_0631""]",[],Instructor C,2025-10-07T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0600"",""member_0606"",""member_0563"",""member_0536"",""member_0657"",""member_0697"",""member_0609"",""member_0616"",""member_0580""]","[{""ID"":""member_0529"",""email"":""member-0529@synthetic.invalid"",""name"":""Synthetic Member 0529""},{""ID"":""member_0689"",""email"":""member-0689@synthetic.invalid"",""name"":""Synthetic Member 0689""},{""ID"":""member_0620"",""email"":""member-0620@synthetic.invalid"",""name"":""Synthetic Member 0620""}]",Instructor C,2025-10-14T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0611"",""member_0591"",""member_0540"",""member_0662""]",[],Instructor C,2025-10-21T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0662"",""member_0698"",""member_0664"",""member_0616""]",[],Instructor C,2025-10-28T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0529"",""member_0524"",""member_0693"",""member_0530"",""member_0606"",""member_0593"",""member_0545""]",[],Instructor C,2025-11-04T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0498"",""member_0545"",""member_0583"",""member_0559"",""member_0603""]",[],Instructor C,2025-11-11T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0533"",""member_0582"",""member_0661"",""member_0662"",""member_0616"",""member_0529"",""member_0598"",""member_0580""]","[{""ID"":""member_0543"",""email"":""member-0543@synthetic.invalid"",""name"":""Synthetic Member 0543""},{""ID"":""member_0537"",""email"":""member-0537@synthetic.invalid"",""name"":""Synthetic Member 0537""},{""ID"":""member_0524"",""email"":""member-0524@synthetic.invalid"",""name"":""Synthetic Member 0524""},{""ID"":""member_0689"",""email"":""member-0689@synthetic.invalid"",""name"":""Synthetic Member 0689""}]",Instructor C,2025-11-18T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0505"",""member_0524"",""member_0606"",""member_0529"",""member_0636""]",[],Instructor C,2025-11-25T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0504"",""member_0639"",""member_0661"",""member_0616"",""member_0607"",""member_0700"",""member_0584""]","[{""ID"":""member_0571"",""email"":""member-0571@synthetic.invalid"",""name"":""Synthetic Member 0571""}]",Instructor C,2025-12-02T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0529"",""member_0583""]",[],Instructor C,2025-12-09T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0533"",""member_0542"",""member_0613"",""member_0689"",""member_0620"",""member_0529"",""member_0526"",""member_0690""]","[{""ID"":""member_0572"",""email"":""member-0572@synthetic.invalid"",""name"":""Synthetic Member 0572""},{""ID"":""member_0586"",""email"":""member-0586@synthetic.invalid"",""name"":""Synthetic Member 0586""}]",Instructor C,2025-12-16T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0555"",""member_0521"",""member_0661"",""member_0620"",""member_0524""]",[],Instructor C,2025-12-23T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0662"",""member_0545""]",[],Instructor C,2025-12-30T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0616"",""member_0606""]",[],Instructor C,2026-01-06T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0571"",""member_0597"",""member_0645"",""member_0697"",""member_0524"",""member_0501"",""member_0529""]","[{""ID"":""member_0650"",""email"":""member-0650@synthetic.invalid"",""name"":""Synthetic Member 0650""},{""ID"":""member_0504"",""email"":""member-0504@synthetic.invalid"",""name"":""Synthetic Member 0504""},{""ID"":""member_0669"",""email"":""member-0669@synthetic.invalid"",""name"":""Synthetic Member 0669""}]",Instructor C,2026-01-13T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0643"",""member_0529"",""member_0596"",""member_0506"",""member_0524"",""member_0645""]",[],Instructor C,2026-01-20T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0511"",""member_0572"",""member_0543"",""member_0685"",""member_0551"",""member_0534""]","[{""ID"":""member_0524"",""email"":""member-0524@synthetic.invalid"",""name"":""Synthetic Member 0524""}]",Instructor C,2026-02-03T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0536"",""member_0683"",""member_0620"",""member_0583"",""member_0496"",""member_0497"",""member_0616"",""member_0665""]",[],Instructor C,2026-02-10T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0698"",""member_0559"",""member_0664"",""member_0593"",""member_0662""]",[],Instructor C,2026-02-17T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0502"",""member_0632"",""member_0543"",""member_0636"",""member_0609""]",[],Instructor C,2026-02-24T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0571"",""member_0516"",""member_0620"",""member_0573"",""member_0536"",""member_0692"",""member_0672""]",[],Instructor C,2026-03-03T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0597"",""member_0529""]",[],Instructor C,2026-03-10T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0553"",""member_0502"",""member_0589"",""member_0573""]",[],Instructor C,2026-03-17T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0580"",""member_0563"",""member_0671"",""member_0691"",""member_0562""]",[],Instructor C,2026-03-24T08:30:00.000Z,9
Studio A,Di 09:30,"[""member_0605"",""member_0698"",""member_0687"",""member_0568"",""member_0690""]",[],Instructor C,2026-03-31T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0626"",""member_0689"",""member_0524"",""member_0572""]",[],Instructor C,2026-04-07T07:30:00.000Z,9
Studio A,Di 09:30,[],[],Instructor C,2026-04-14T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0616"",""member_0620""]",[],Instructor C,2026-04-21T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0606"",""member_0524"",""member_0551"",""member_0566"",""member_0648"",""member_0559""]",[],Instructor C,2026-05-05T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0589"",""member_0583"",""member_0504"",""member_0582"",""member_0609""]",[],Instructor C,2026-05-12T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0556"",""member_0625"",""member_0605"",""member_0675"",""member_0656""]",[],Instructor C,2026-05-19T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0662"",""member_0575""]",[],Instructor C,2026-05-26T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0620"",""member_0597""]",[],Instructor C,2026-06-02T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0521"",""member_0534""]",[],Instructor C,2026-06-09T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0524"",""member_0551"",""member_0633""]",[],Instructor C,2026-06-16T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0616"",""member_0571"",""member_0570"",""member_0534"",""member_0586"",""member_0662"",""member_0531""]",[],Instructor C,2026-06-23T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0591"",""member_0695"",""member_0537"",""member_0534"",""member_0524"",""member_0697"",""member_0521""]","[{""ID"":""member_0681"",""email"":""member-0681@synthetic.invalid"",""name"":""Synthetic Member 0681""}]",Instructor C,2026-06-30T07:30:00.000Z,9
Studio A,Di 09:30,"[""member_0607"",""member_0634"",""member_0615""]",[],Instructor C,2026-07-07T07:30:00.000Z,9
Studio A,Di 19:30,"[""member_0087"",""member_0356"",""member_0240"",""member_0020"",""member_0340"",""member_0301"",""member_0387""]",[],Instructor A,2020-08-04T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0203"",""member_0269"",""member_0293"",""member_0179"",""member_0439"",""member_0261"",""member_0156""]",[],Instructor A,2020-08-11T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0303"",""member_0340"",""member_0110"",""member_0209"",""member_0443"",""member_0020""]",[],Instructor A,2020-08-18T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0269"",""member_0256"",""member_0265"",""member_0291"",""member_0230"",""member_0246"",""member_0443"",""member_0395"",""member_0326""]",[],Instructor A,2020-08-25T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0211"",""member_0023"",""member_0495"",""member_0209"",""member_0430"",""member_0367"",""member_0275"",""member_0402"",""member_0012""]",[],Instructor A,2020-09-01T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0175"",""member_0349"",""member_0356"",""member_0056"",""member_0404"",""member_0083"",""member_0051"",""member_0338"",""member_0326"",""member_0179"",""member_0409""]","[{""ID"":""member_0234"",""email"":""member-0234@synthetic.invalid"",""name"":""Synthetic Member 0234""},{""ID"":""member_0269"",""email"":""member-0269@synthetic.invalid"",""name"":""Synthetic Member 0269""},{""ID"":""member_0003"",""email"":""member-0003@synthetic.invalid"",""name"":""Synthetic Member 0003""}]",Instructor A,2020-09-08T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0084"",""member_0301"",""member_0179"",""member_0209"",""member_0458""]",[],Instructor A,2020-09-15T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0409"",""member_0346"",""member_0275"",""member_0395"",""member_0209"",""member_0367"",""member_0324"",""member_0203""]",[],Instructor A,2020-09-22T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0269"",""member_0177"",""member_0261"",""member_0203""]",[],Instructor A,2020-09-29T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0198"",""member_0020"",""member_0222"",""member_0209"",""member_0133"",""member_0269"",""member_0179"",""member_0145""]",[],Instructor A,2020-10-06T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0012"",""member_0269"",""member_0211"",""member_0154"",""member_0303"",""member_0156"",""member_0020"",""member_0395""]","[{""ID"":""member_0203"",""email"":""member-0203@synthetic.invalid"",""name"":""Synthetic Member 0203""}]",Instructor A,2020-10-13T17:30:00.000Z,12
Studio A,Di 19:30,"[""member_0110"",""member_0209"",""member_0083"",""member_0439"",""member_0177"",""member_0230"",""member_0443"",""member_0222"",""member_0442""]",[],Instructor A,2020-10-20T17:30:00.000Z,12
